,user_id,book_id,is_read,rating,is_reviewed
437,0,511,1,5,1
438,0,510,0,0,0
439,0,509,1,4,1
440,0,508,1,0,0
441,0,507,1,4,0
442,0,506,0,0,0
443,0,505,0,0,0
444,0,504,1,5,1
445,0,503,1,5,0
446,0,502,0,0,0
447,0,501,0,0,0
448,0,500,0,0,0
449,0,499,0,0,0
450,0,498,0,0,0
451,0,497,1,2,0
452,0,496,1,3,1
453,0,495,0,0,0
454,0,494,0,0,0
455,0,493,1,3,0
456,0,492,0,0,1
457,0,491,0,0,0
458,0,490,1,5,1
459,0,489,0,0,0
460,0,488,1,3,1
461,0,487,0,0,1
462,0,486,0,0,0
463,0,485,1,4,0
464,0,484,0,0,1
465,0,483,0,0,1
466,0,482,1,4,1
467,0,481,0,0,0
468,0,480,1,4,1
469,0,479,0,0,0
470,0,478,0,0,0
471,0,477,0,0,0
472,0,476,0,0,0
473,0,475,0,0,0
474,0,474,0,0,0
475,0,473,0,0,0
476,0,472,1,5,1
477,0,471,0,0,0
478,0,470,0,0,0
479,0,469,1,4,1
480,0,468,0,0,0
481,0,467,0,0,0
482,0,466,0,0,1
483,0,465,1,4,1
484,0,464,0,0,0
485,0,463,0,0,0
486,0,462,0,0,0
487,0,461,1,5,0
488,0,460,1,5,0
489,0,459,1,5,0
490,0,458,1,5,0
491,0,457,1,5,1
492,0,456,0,0,1
493,0,455,0,0,0
494,0,454,0,0,0
495,0,453,1,4,1
496,0,452,1,5,1
497,0,451,1,5,1
498,0,450,0,0,0
499,0,449,0,0,0
500,0,448,0,0,0
501,0,447,0,0,0
502,0,446,1,4,0
503,0,445,0,0,0
504,0,444,1,5,0
505,0,443,1,5,0
506,0,442,1,5,0
507,0,441,1,5,0
508,0,440,1,5,0
509,0,439,1,5,0
510,0,438,1,5,0
511,0,437,0,0,0
512,0,436,0,0,0
513,0,435,0,0,0
514,0,434,0,0,0
515,0,433,0,0,0
516,0,432,1,4,0
517,0,431,0,0,0
518,0,430,1,5,1
519,0,429,1,2,0
520,0,428,1,4,0
521,0,427,1,5,0
522,0,426,1,4,1
523,0,425,0,0,0
524,0,424,0,0,0
525,0,423,1,5,0
526,0,422,0,0,0
527,0,421,1,4,1
528,0,420,1,4,1
529,0,419,0,0,0
530,0,418,0,0,0
531,0,417,1,4,1
532,0,416,0,0,0
533,0,415,1,5,1
534,0,414,0,0,0
535,0,413,0,0,1
536,0,412,0,0,0
537,0,411,0,0,1
538,0,410,1,5,1
539,0,409,0,0,0
540,0,408,1,3,1
541,0,407,0,0,0
542,0,406,1,5,0
543,0,405,1,5,1
544,0,404,1,5,0
545,0,403,1,3,1
546,0,402,1,0,0
547,0,401,1,5,0
548,0,400,1,5,0
549,0,399,1,5,0
550,0,398,0,0,0
551,0,397,0,0,0
552,0,396,0,0,0
553,0,395,1,0,0
554,0,394,0,0,0
555,0,393,0,0,0
556,0,392,1,3,0
557,0,391,1,5,0
558,0,390,0,0,0
559,0,389,0,0,0
560,0,388,0,0,0
561,0,387,1,4,0
562,0,386,0,0,0
563,0,385,0,0,0
564,0,384,1,5,0
565,0,383,1,4,1
566,0,382,0,0,0
567,0,381,1,3,1
568,0,380,1,5,0
569,0,379,0,0,0
570,0,378,1,3,1
571,0,377,1,4,1
572,0,376,0,0,0
573,0,375,0,0,0
574,0,374,0,0,0
575,0,373,0,0,0
576,0,372,0,0,0
577,0,371,0,0,0
578,0,370,0,0,0
579,0,369,0,0,0
580,0,368,0,0,0
581,0,367,1,5,1
582,0,366,0,0,0
583,0,365,1,5,0
584,0,364,0,0,0
585,0,363,0,0,0
586,0,362,0,0,0
587,0,361,1,4,0
588,0,360,0,0,0
589,0,359,0,0,0
590,0,358,0,0,0
591,0,357,1,5,0
592,0,356,1,5,0
593,0,355,1,5,0
594,0,354,1,5,0
595,0,353,1,5,0
596,0,352,1,5,0
597,0,351,1,5,0
598,0,350,1,5,0
599,0,349,1,5,0
600,0,348,1,5,0
601,0,347,1,5,0
602,0,346,1,5,0
603,0,345,1,5,0
604,0,344,1,5,0
605,0,343,1,5,0
606,0,342,1,5,0
607,0,341,1,5,0
608,0,340,0,0,0
609,0,339,1,5,0
610,0,338,0,0,0
611,0,337,0,0,0
612,0,336,1,5,1
613,0,335,0,0,0
614,0,334,1,4,1
615,0,333,0,0,0
616,0,332,1,4,1
617,0,331,1,4,0
618,0,330,1,5,0
619,0,329,1,4,0
620,0,328,0,0,0
621,0,327,0,0,0
622,0,326,0,0,0
623,0,325,0,0,0
624,0,324,0,0,0
625,0,323,0,0,0
626,0,322,1,4,1
627,0,321,0,0,0
628,0,320,0,0,1
629,0,319,0,0,0
630,0,318,1,5,1
631,0,317,1,0,0
632,0,316,0,0,0
633,0,315,0,0,0
634,0,314,0,0,0
635,0,313,0,0,0
636,0,312,1,4,1
637,0,311,1,5,1
638,0,310,0,0,0
639,0,309,0,0,0
640,0,308,0,0,0
641,0,307,1,5,1
642,0,306,0,0,0
643,0,305,0,0,0
644,0,304,0,0,0
645,0,303,1,5,1
646,0,302,0,0,0
647,0,301,0,0,0
648,0,300,0,0,0
649,0,299,0,0,0
650,0,298,0,0,0
651,0,297,0,0,0
652,0,296,0,0,0
653,0,295,0,0,0
654,0,294,0,0,0
655,0,293,0,0,0
656,0,292,0,0,0
657,0,291,0,0,0
658,0,290,1,5,0
659,0,289,0,0,0
660,0,288,0,0,0
661,0,287,0,0,0
662,0,286,0,0,0
663,0,285,1,5,0
664,0,284,1,5,0
665,0,283,0,0,0
666,0,282,0,0,0
667,0,281,0,0,0
668,0,280,0,0,0
669,0,279,0,0,0
670,0,278,0,0,0
671,0,277,0,0,0
672,0,276,0,0,0
673,0,275,1,4,1
674,0,274,0,0,0
675,0,273,1,4,0
676,0,272,1,4,1
677,0,271,1,5,1
678,0,270,1,2,0
679,0,269,0,0,0
680,0,268,1,4,0
681,0,267,1,3,0
682,0,266,1,4,0
683,0,265,1,5,1
684,0,264,0,0,0
685,0,263,1,4,1
686,0,262,0,0,0
687,0,261,0,0,0
688,0,260,0,0,0
689,0,259,1,5,0
690,0,258,0,0,0
691,0,257,1,5,1
692,0,256,1,5,1
693,0,255,1,4,0
694,0,254,1,4,0
695,0,253,0,0,1
696,0,252,1,5,0
697,0,251,1,4,1
698,0,250,0,0,0
699,0,249,1,5,0
700,0,248,1,5,1
701,0,247,0,0,0
702,0,246,0,0,0
703,0,245,1,5,0
704,0,244,1,5,1
705,0,243,1,4,1
706,0,242,0,0,0
707,0,241,0,0,0
708,0,240,0,0,0
709,0,239,0,0,0
710,0,238,0,0,0
711,0,237,0,0,0
712,0,236,0,0,0
713,0,235,0,0,1
714,0,234,1,3,0
715,0,233,1,4,1
716,0,232,0,0,0
717,0,231,1,5,1
718,0,230,0,0,0
719,0,229,0,0,0
720,0,228,0,0,0
721,0,227,1,5,1
722,0,226,1,5,1
723,0,225,0,0,0
724,0,224,0,0,0
725,0,223,1,5,1
726,0,222,0,0,0
727,0,221,0,0,0
728,0,220,0,0,0
729,0,219,1,5,1
730,0,218,1,4,0
731,0,217,0,0,0
732,0,216,1,5,1
733,0,215,1,5,0
734,0,214,0,0,0
735,0,213,0,0,0
736,0,212,0,0,0
737,0,211,0,0,0
738,0,210,0,0,0
739,0,209,0,0,0
740,0,208,0,0,0
741,0,207,0,0,0
742,0,206,0,0,0
743,0,205,0,0,0
744,0,204,1,4,0
745,0,203,0,0,0
746,0,202,0,0,0
747,0,201,1,3,0
748,0,200,1,0,0
749,0,199,1,3,1
750,0,198,0,0,0
751,0,197,1,4,0
752,0,196,0,0,0
753,0,195,0,0,0
754,0,194,0,0,0
755,0,193,1,5,0
756,0,192,0,0,0
757,0,191,0,0,0
758,0,190,0,0,0
759,0,189,0,0,0
760,0,188,0,0,0
761,0,187,0,0,0
762,0,186,1,5,1
763,0,185,0,0,0
764,0,184,0,0,0
765,0,183,1,4,1
766,0,182,0,0,0
767,0,181,1,5,0
768,0,180,0,0,0
769,0,179,0,0,0
770,0,178,0,0,1
771,0,177,1,5,0
772,0,176,1,5,1
773,0,175,0,0,0
774,0,174,1,5,0
775,0,173,0,0,0
776,0,172,1,3,1
777,0,171,0,0,1
778,0,170,0,0,0
779,0,169,0,0,0
780,0,168,0,0,0
781,0,167,1,5,0
782,0,166,0,0,0
783,0,165,0,0,0
784,0,164,1,5,1
785,0,163,1,4,1
786,0,162,1,5,1
787,0,161,0,0,0
788,0,160,1,4,1
789,0,159,0,0,0
790,0,158,0,0,0
791,0,157,0,0,0
792,0,156,0,0,0
793,0,155,0,0,0
794,0,154,1,4,0
795,0,153,1,4,1
796,0,152,0,0,0
797,0,151,0,0,0
798,0,150,0,0,0
799,0,149,0,0,0
800,0,148,0,0,0
801,0,147,0,0,0
802,0,146,1,5,0
803,0,145,0,0,0
804,0,144,0,0,0
805,0,143,0,0,0
806,0,142,0,0,0
807,0,141,0,0,0
808,0,140,0,0,0
809,0,139,1,4,1
810,0,138,1,5,0
811,0,137,0,0,0
812,0,136,0,0,0
813,0,135,1,5,1
814,0,134,0,0,0
815,0,133,1,4,1
816,0,132,1,5,0
817,0,131,0,0,0
818,0,130,0,0,0
819,0,129,0,0,0
820,0,128,0,0,0
821,0,127,0,0,0
822,0,126,1,5,0
823,0,125,0,0,0
824,0,124,1,3,0
825,0,123,0,0,0
826,0,122,0,0,0
827,0,121,0,0,0
828,0,120,0,0,0
829,0,119,0,0,0
830,0,118,0,0,0
831,0,117,1,4,1
832,0,116,0,0,0
833,0,115,0,0,0
834,0,114,1,5,1
835,0,113,0,0,0
836,0,112,0,0,0
837,0,111,0,0,0
838,0,110,0,0,0
839,0,109,0,0,0
840,0,108,0,0,1
841,0,107,0,0,0
842,0,106,1,5,1
843,0,105,0,0,1
844,0,104,1,4,0
845,0,103,1,3,1
846,0,102,1,5,1
847,0,101,0,0,0
848,0,100,1,3,1
849,0,99,0,0,0
850,0,98,0,0,0
851,0,97,1,3,0
852,0,96,1,4,1
853,0,95,0,0,0
854,0,94,1,5,1
855,0,93,0,0,0
856,0,92,0,0,0
857,0,91,0,0,0
858,0,90,1,5,0
859,0,89,0,0,0
860,0,88,0,0,0
861,0,87,0,0,0
862,0,86,0,0,0
863,0,85,1,5,1
864,0,84,1,2,0
865,0,83,0,0,0
866,0,82,0,0,0
867,0,81,0,0,0
868,0,80,0,0,0
869,0,79,0,0,0
870,0,78,0,0,0
871,0,77,0,0,0
872,0,76,0,0,0
873,0,75,0,0,0
874,0,74,0,0,0
875,0,73,1,4,1
876,0,72,0,0,0
877,0,71,0,0,0
878,0,70,0,0,1
879,0,69,0,0,0
880,0,68,1,5,0
881,0,67,0,0,0
882,0,66,0,0,0
883,0,65,0,0,0
884,0,64,0,0,0
885,0,63,0,0,0
886,0,62,0,0,0
887,0,61,0,0,0
888,0,60,0,0,0
889,0,59,0,0,0
890,0,58,0,0,0
891,0,57,0,0,0
892,0,56,0,0,0
893,0,55,0,0,0
894,0,54,0,0,0
895,0,53,0,0,0
896,0,52,0,0,0
897,0,51,0,0,0
898,0,50,0,0,0
899,0,49,0,0,0
900,0,48,0,0,0
901,0,47,0,0,0
902,0,46,0,0,0
903,0,45,0,0,0
904,0,44,0,0,0
905,0,43,0,0,0
906,0,42,0,0,0
907,0,41,0,0,0
908,0,40,0,0,0
909,0,39,0,0,0
910,0,38,0,0,0
911,0,37,0,0,0
912,0,36,0,0,0
913,0,35,0,0,0
914,0,34,0,0,0
915,0,33,0,0,0
916,0,32,0,0,0
917,0,31,0,0,0
918,0,30,0,0,0
919,0,29,0,0,0
920,0,28,0,0,0
921,0,27,0,0,0
922,0,26,0,0,0
923,0,25,0,0,0
924,0,24,1,4,1
925,0,23,1,4,1
926,0,22,1,3,1
927,0,21,1,5,1
928,0,20,0,0,0
929,0,19,0,0,0
930,0,18,0,0,0
931,0,17,0,0,0
932,0,16,0,0,0
933,0,15,0,0,0
934,0,14,1,5,1
935,0,13,1,0,0
936,0,12,0,0,0
937,0,11,0,0,0
938,0,10,0,0,0
939,0,9,0,0,0
940,0,8,0,0,0
941,0,7,0,0,0
942,0,6,0,0,0
943,0,5,0,0,0
944,0,4,0,0,0
945,0,3,0,0,0
946,0,2,0,0,0
947,0,1,0,0,0
948,0,0,0,0,0
949,1,1065,1,4,0
950,1,1064,1,4,0
951,1,1063,1,4,0
952,1,1062,1,5,0
953,1,1061,0,0,0
954,1,1060,0,0,0
955,1,1059,0,0,0
956,1,1058,1,5,0
957,1,1057,0,0,0
958,1,1056,0,0,0
959,1,1055,1,5,0
960,1,1054,0,0,0
961,1,1053,0,0,0
962,1,1051,1,5,0
963,1,1052,0,0,0
964,1,1050,1,3,0
965,1,1049,0,0,0
966,1,1048,1,5,0
967,1,1047,0,0,0
968,1,1046,0,0,0
969,1,1045,1,5,0
970,1,1044,1,5,0
971,1,1043,1,5,0
972,1,1042,1,5,0
973,1,846,1,5,0
974,1,1041,1,5,0
975,1,828,1,3,0
976,1,1040,1,5,0
977,1,259,1,5,0
978,1,1039,1,4,0
979,1,1038,1,5,0
980,1,1037,1,5,0
981,1,1035,1,5,0
982,1,1036,1,5,0
983,1,1034,1,5,0
984,1,1033,1,5,0
985,1,1031,1,5,0
986,1,1032,1,5,0
987,1,1030,1,5,0
988,1,1028,1,5,0
989,1,1029,1,5,0
990,1,1027,1,4,0
991,1,1026,1,5,0
992,1,1025,1,5,0
993,1,1022,1,5,0
994,1,1023,1,5,0
995,1,1024,1,5,0
996,1,1021,1,5,0
997,1,943,1,5,0
998,1,1020,0,0,0
999,1,704,1,5,0
1000,1,1019,1,5,0
1001,1,1018,1,5,0
1002,1,1017,1,5,0
1003,1,439,1,5,0
1004,1,1016,1,5,0
1005,1,1015,1,5,0
1006,1,1014,1,5,0
1007,1,858,1,5,0
1008,1,536,0,0,0
1009,1,1013,1,5,0
1010,1,1012,1,5,0
1011,1,1011,1,4,0
1012,1,670,1,5,0
1013,1,1010,1,3,0
1014,1,1009,0,0,0
1015,1,1008,1,4,0
1016,1,1007,1,5,0
1017,1,1006,0,0,0
1018,1,1005,0,0,0
1019,1,1004,1,3,0
1020,1,1003,1,5,0
1021,1,1002,1,5,0
1022,1,1001,1,5,0
1023,1,1000,1,4,0
1024,1,999,1,5,0
1025,1,998,1,4,0
1026,1,706,1,5,0
1027,1,997,1,5,0
1028,1,996,1,5,0
1029,1,995,0,0,0
1030,1,994,1,5,0
1031,1,993,1,4,0
1032,1,992,1,5,0
1033,1,991,1,4,1
1034,1,990,1,2,1
1035,1,989,1,2,1
1036,1,988,1,3,0
1037,1,987,1,3,1
1038,1,986,1,5,1
1039,1,985,1,2,1
1040,1,984,1,5,1
1041,1,983,1,4,1
1042,1,982,1,0,0
1043,1,981,0,0,0
1044,1,980,0,0,0
1045,1,979,0,0,0
1046,1,978,1,4,1
1047,1,977,1,4,1
1048,1,976,1,3,1
1049,1,975,1,3,1
1050,1,974,1,2,1
1051,1,973,1,5,1
1052,1,972,1,1,1
1053,1,971,1,1,1
1054,1,970,1,3,1
1055,1,969,1,5,1
1056,1,941,1,5,0
1057,1,613,1,5,0
1058,1,938,1,4,0
1059,1,944,1,4,0
1060,1,968,1,5,0
1061,1,939,1,4,0
1062,1,669,1,4,0
1063,1,668,1,5,0
1064,1,772,1,5,0
1065,1,967,0,0,0
1066,1,966,0,0,0
1067,1,965,0,0,0
1068,1,964,1,5,0
1069,1,963,1,5,1
1070,1,962,0,0,0
1071,1,961,0,0,0
1072,1,960,0,0,0
1073,1,959,0,0,0
1074,1,958,0,0,0
1075,1,957,0,0,0
1076,1,956,0,0,0
1077,1,955,0,0,0
1078,1,954,0,0,0
1079,1,953,0,0,0
1080,1,952,1,0,0
1081,1,951,1,0,0
1082,1,531,1,0,0
1083,1,950,1,4,1
1084,1,949,1,4,1
1085,2,1227,1,4,0
1086,2,1226,1,4,0
1087,2,1225,1,3,0
1088,2,1224,1,4,0
1089,2,613,1,4,0
1090,2,898,1,3,0
1091,2,862,1,3,0
1092,2,858,1,3,0
1093,2,943,1,3,0
1094,2,968,1,3,0
1095,2,938,1,3,0
1096,2,941,1,3,0
1097,2,1223,1,4,0
1098,2,939,1,3,0
1099,2,1009,1,2,0
1100,2,1222,1,4,0
1101,2,1221,1,3,0
1102,2,1220,1,4,0
1103,2,1219,1,4,0
1104,2,786,1,5,0
1105,2,821,1,3,0
1106,2,839,1,3,0
1107,2,997,1,3,0
1108,2,1013,1,4,0
1109,2,1003,1,5,0
1110,2,531,1,5,0
1111,2,1218,1,4,0
1112,2,1217,1,2,0
1113,2,1216,1,4,0
1114,2,1215,1,4,0
1115,2,706,1,4,0
1116,2,458,1,4,0
1117,2,704,0,0,0
1118,2,1214,1,3,0
1119,2,1213,1,3,0
1120,2,1212,1,4,0
1121,2,1211,1,4,0
1122,2,1210,1,4,1
1123,2,1209,1,4,0
1124,2,739,1,3,0
1125,2,1208,0,0,0
1126,2,1207,0,0,0
1127,2,1206,1,2,0
1128,2,1010,1,4,0
1129,2,1205,0,0,0
1130,2,1204,1,3,0
1131,2,924,1,3,0
1132,2,1011,1,3,0
1133,2,1203,1,2,0
1134,2,1012,1,4,0
1135,2,828,1,4,0
1136,2,892,1,4,0
1137,2,461,1,3,0
1138,2,1202,1,4,0
1139,2,438,1,4,0
1140,2,547,1,3,0
1141,2,586,1,4,0
